onset	duration	trial_type	value
0.001000	0	New Segment	boundary
0.001000	0	Comment	ControlBox is not connected via USB
14.867000	0	attention-getter	S  5
39.795000	0	speech	S  2
49.477000	0	speech	S  2
59.036000	0	speech	S  2
68.374000	0	speech	S  2
74.945000	0	speech	S  2
82.918000	0	speech	S  2
94.913000	0	speech	S  2
103.455000	0	speech	S  2
117.955000	0	speech	S  2
125.956000	0	speech	S  2
133.470000	0	attention-getter	S  5
149.680000	0	face	S  4
164.391000	0	face	S  4
180.297000	0	face	S  4
195.265000	0	face	S  4
209.101000	0	face	S  4
225.143000	0	face	S  4
241.130000	0	attention-getter	S  5
276.687000	0	water	S  1
285.847000	0	water	S  1
295.320000	0	water	S  1
303.849000	0	water	S  1
312.829000	0	water	S  1
317.832000	0	water	S  1
328.800000	0	water	S  1
341.835000	0	water	S  1
350.834000	0	water	S  1
360.321000	0	water	S  1
370.304000	0	attention-getter	S  5
393.803000	0	object	S  3
408.164000	0	object	S  3
422.718000	0	object	S  3
438.917000	0	object	S  3
454.345000	0	object	S  3
468.762000	0	object	S  3
484.938000	0	attention-getter	S  5
497.044000	0	speech	S  2
507.740000	0	speech	S  2
517.180000	0	speech	S  2
524.682000	0	speech	S  2
536.182000	0	speech	S  2
548.209000	0	speech	S  2
557.163000	0	speech	S  2
566.691000	0	speech	S  2
574.651000	0	speech	S  2
581.199000	0	speech	S  2
590.706000	0	attention-getter	S  5
594.215000	0	experimenter-pause	S  6
675.822000	0	attention-getter	S  5
696.393000	0	face	S  4
711.763000	0	face	S  4
727.224000	0	face	S  4
741.774000	0	face	S  4
756.608000	0	face	S  4
772.983000	0	face	S  4
787.749000	0	attention-getter	S  5
798.394000	0	water	S  1
811.054000	0	water	S  1
819.558000	0	water	S  1
827.052000	0	water	S  1
839.038000	0	water	S  1
847.057000	0	water	S  1
851.547000	0	water	S  1
864.555000	0	water	S  1
871.061000	0	water	S  1
882.031000	0	water	S  1
891.580000	0	attention-getter	S  5
922.237000	0	object	S  3
936.800000	0	object	S  3
953.154000	0	object	S  3
968.817000	0	object	S  3
983.318000	0	object	S  3
998.407000	0	object	S  3
1013.452000	0	attention-getter	S  5
1091.544000	0	speech	S  2
1101.190000	0	speech	S  2
1110.675000	0	speech	S  2
1119.641000	0	speech	S  2
1132.629000	0	speech	S  2
1140.637000	0	speech	S  2
1150.227000	0	speech	S  2
1160.150000	0	speech	S  2
1168.655000	0	speech	S  2
1175.161000	0	speech	S  2
1184.785000	0	attention-getter	S  5
1227.311000	0	face	S  4
1242.044000	0	face	S  4
1257.854000	0	face	S  4
1271.839000	0	face	S  4
1286.598000	0	face	S  4
1302.356000	0	face	S  4
1318.114000	0	attention-getter	S  5
1377.585000	0	water	S  1
1386.231000	0	water	S  1
1393.237000	0	water	S  1
1401.744000	0	water	S  1
1411.710000	0	water	S  1
1423.682000	0	water	S  1
1438.687000	0	water	S  1
1444.193000	0	water	S  1
1449.197000	0	water	S  1
1463.707000	0	water	S  1
1471.233000	0	attention-getter	S  5
1522.662000	0	object	S  3
1536.660000	0	object	S  3
1551.293000	0	object	S  3
1565.786000	0	object	S  3
1580.963000	0	object	S  3
1597.420000	0	object	S  3
1613.480000	0	attention-getter	S  5
1631.306000	0	speech	S  2
1639.415000	0	speech	S  2
1646.926000	0	speech	S  2
1659.933000	0	speech	S  2
1670.940000	0	speech	S  2
1678.446000	0	speech	S  2
1686.955000	0	speech	S  2
1697.962000	0	speech	S  2
1707.970000	0	speech	S  2
1717.475000	0	speech	S  2
1724.493000	0	attention-getter	S  5
1735.773000	0	face	S  4
1749.730000	0	face	S  4
1764.984000	0	face	S  4
1780.442000	0	face	S  4
1796.046000	0	face	S  4
1811.803000	0	face	S  4
1826.641000	0	attention-getter	S  5
1842.215000	0	water	S  1
1851.843000	0	water	S  1
1857.388000	0	water	S  1
1866.836000	0	water	S  1
1873.444000	0	water	S  1
1896.355000	0	water	S  1
1900.854000	0	water	S  1
1905.862000	0	water	S  1
1912.445000	0	water	S  1
1928.380000	0	water	S  1
1936.390000	0	attention-getter	S  5
1977.562000	0	object	S  3
1992.173000	0	object	S  3
2007.837000	0	object	S  3
2023.649000	0	object	S  3
2038.598000	0	object	S  3
2053.831000	0	object	S  3
2068.149000	0	attention-getter	S  5
2141.989000	0	speech	S  2
2149.625000	0	speech	S  2
2158.136000	0	speech	S  2
2170.644000	0	speech	S  2
2179.154000	0	speech	S  2
2189.209000	0	speech	S  2
2196.163000	0	speech	S  2
2206.668000	0	speech	S  2
2215.177000	0	speech	S  2
2226.178000	0	speech	S  2
2235.098000	0	attention-getter	S  5
2283.370000	0	face	S  4
2299.785000	0	face	S  4
2314.775000	0	face	S  4
2330.500000	0	face	S  4
2344.792000	0	face	S  4
2358.953000	0	face	S  4
2373.755000	0	attention-getter	S  5
2452.810000	0	water	S  1
2459.946000	0	water	S  1
2472.950000	0	water	S  1
2478.452000	0	water	S  1
2486.961000	0	water	S  1
2494.972000	0	water	S  1
2506.475000	0	water	S  1
2514.482000	0	water	S  1
2533.490000	0	water	S  1
2540.999000	0	water	S  1
2546.483000	0	attention-getter	S  5
2550.318000	0	experimenter-pause	S  6
2855.433000	0	attention-getter	S  5
2878.822000	0	object	S  3
2893.934000	0	object	S  3
2908.616000	0	object	S  3
2923.591000	0	object	S  3
2939.621000	0	object	S  3
2953.567000	0	object	S  3
2969.130000	0	attention-getter	S  5
2998.748000	0	speech	S  2
3010.413000	0	speech	S  2
3018.422000	0	speech	S  2
3026.427000	0	speech	S  2
3034.436000	0	speech	S  2
3043.939000	0	speech	S  2
3052.454000	0	speech	S  2
3062.955000	0	speech	S  2
3072.465000	0	speech	S  2
3079.887000	0	speech	S  2
3092.362000	0	attention-getter	S  5
3117.733000	0	face	S  4
3133.450000	0	face	S  4
3147.405000	0	face	S  4
3161.770000	0	face	S  4
3178.090000	0	face	S  4
3192.378000	0	face	S  4
3208.285000	0	attention-getter	S  5
3221.820000	0	water	S  1
3229.992000	0	water	S  1
3241.503000	0	water	S  1
3253.513000	0	water	S  1
3263.514000	0	water	S  1
3277.026000	0	water	S  1
3282.532000	0	water	S  1
3292.038000	0	water	S  1
3297.543000	0	water	S  1
3307.469000	0	water	S  1
3316.434000	0	attention-getter	S  5
3364.242000	0	object	S  3
3379.141000	0	object	S  3
3393.831000	0	object	S  3
3408.569000	0	object	S  3
3424.364000	0	object	S  3
3439.806000	0	object	S  3
3454.898000	0	attention-getter	S  5
3509.770000	0	speech	S  2
3519.458000	0	speech	S  2
3525.957000	0	speech	S  2
3533.969000	0	speech	S  2
3541.467000	0	speech	S  2
3549.978000	0	speech	S  2
3559.486000	0	speech	S  2
3567.990000	0	speech	S  2
3577.501000	0	speech	S  2
3589.429000	0	speech	S  2
3603.885000	0	attention-getter	S  5
3619.288000	0	face	S  4
3635.590000	0	face	S  4
3649.682000	0	face	S  4
3664.852000	0	face	S  4
3679.106000	0	face	S  4
3693.952000	0	face	S  4
3709.857000	0	attention-getter	S  5
3743.732000	0	experimenter-pause	S  6
