onset	duration	trial_type	value
0.001000	0	New Segment	boundary
0.001000	0	Comment	ControlBox is not connected via USB
53.812000	0	attention-getter	S  5
78.114000	0	face	S  4
93.632000	0	face	S  4
108.193000	0	face	S  4
124.252000	0	face	S  4
138.653000	0	face	S  4
153.781000	0	face	S  4
169.619000	0	attention-getter	S  5
183.189000	0	speech	S  2
193.014000	0	speech	S  2
202.353000	0	speech	S  2
213.839000	0	speech	S  2
222.862000	0	speech	S  2
233.378000	0	speech	S  2
241.355000	0	speech	S  2
250.822000	0	speech	S  2
261.808000	0	speech	S  2
270.322000	0	speech	S  2
276.884000	0	attention-getter	S  5
287.624000	0	object	S  3
301.845000	0	object	S  3
317.730000	0	object	S  3
333.235000	0	object	S  3
348.817000	0	object	S  3
364.698000	0	object	S  3
378.619000	0	attention-getter	S  5
388.149000	0	water	S  1
397.238000	0	water	S  1
408.777000	0	water	S  1
414.779000	0	water	S  1
427.824000	0	water	S  1
440.854000	0	water	S  1
449.839000	0	water	S  1
459.292000	0	water	S  1
466.798000	0	water	S  1
477.306000	0	water	S  1
481.857000	0	attention-getter	S  5
498.402000	0	face	S  4
513.578000	0	face	S  4
527.882000	0	face	S  4
541.859000	0	face	S  4
558.093000	0	face	S  4
574.114000	0	face	S  4
589.490000	0	attention-getter	S  5
600.027000	0	speech	S  2
609.643000	0	speech	S  2
615.646000	0	speech	S  2
624.188000	0	speech	S  2
633.664000	0	speech	S  2
646.202000	0	speech	S  2
656.141000	0	speech	S  2
664.209000	0	speech	S  2
673.675000	0	speech	S  2
683.650000	0	speech	S  2
693.171000	0	attention-getter	S  5
786.269000	0	object	S  3
801.075000	0	object	S  3
815.806000	0	object	S  3
830.926000	0	object	S  3
846.408000	0	object	S  3
861.076000	0	object	S  3
877.378000	0	attention-getter	S  5
890.705000	0	water	S  1
901.842000	0	water	S  1
913.348000	0	water	S  1
920.858000	0	water	S  1
929.795000	0	water	S  1
939.344000	0	water	S  1
951.818000	0	water	S  1
961.860000	0	water	S  1
970.371000	0	water	S  1
979.862000	0	water	S  1
984.373000	0	attention-getter	S  5
1009.492000	0	face	S  4
1025.069000	0	face	S  4
1040.345000	0	face	S  4
1054.615000	0	face	S  4
1068.396000	0	face	S  4
1084.432000	0	face	S  4
1100.302000	0	attention-getter	S  5
1110.453000	0	speech	S  2
1119.092000	0	speech	S  2
1125.658000	0	speech	S  2
1134.530000	0	speech	S  2
1143.534000	0	speech	S  2
1154.617000	0	speech	S  2
1165.574000	0	speech	S  2
1175.054000	0	speech	S  2
1184.061000	0	speech	S  2
1195.110000	0	speech	S  2
1203.111000	0	attention-getter	S  5
1215.128000	0	object	S  3
1230.981000	0	object	S  3
1245.992000	0	object	S  3
1262.054000	0	object	S  3
1277.914000	0	object	S  3
1292.334000	0	object	S  3
1306.046000	0	attention-getter	S  5
1318.682000	0	water	S  1
1326.829000	0	water	S  1
1335.337000	0	water	S  1
1353.379000	0	water	S  1
1361.770000	0	water	S  1
1366.879000	0	water	S  1
1374.781000	0	water	S  1
1381.882000	0	water	S  1
1386.792000	0	water	S  1
1400.805000	0	water	S  1
1412.839000	0	attention-getter	S  5
1440.042000	0	face	S  4
1456.030000	0	face	S  4
1471.535000	0	face	S  4
1486.345000	0	face	S  4
1501.513000	0	face	S  4
1516.375000	0	face	S  4
1530.807000	0	attention-getter	S  5
1545.368000	0	speech	S  2
1556.495000	0	speech	S  2
1564.500000	0	speech	S  2
1574.012000	0	speech	S  2
1581.016000	0	speech	S  2
1588.022000	0	speech	S  2
1598.028000	0	speech	S  2
1607.453000	0	speech	S  2
1616.960000	0	speech	S  2
1625.970000	0	speech	S  2
1638.498000	0	attention-getter	S  5
1651.959000	0	object	S  3
1667.104000	0	object	S  3
1681.690000	0	object	S  3
1696.792000	0	object	S  3
1711.453000	0	object	S  3
1726.671000	0	object	S  3
1742.614000	0	attention-getter	S  5
1754.450000	0	water	S  1
1763.563000	0	water	S  1
1769.664000	0	water	S  1
1777.167000	0	water	S  1
1788.586000	0	water	S  1
1797.090000	0	water	S  1
1805.597000	0	water	S  1
1820.105000	0	water	S  1
1827.111000	0	water	S  1
1834.623000	0	water	S  1
1848.058000	0	attention-getter	S  5
1866.331000	0	face	S  4
1882.054000	0	face	S  4
1897.338000	0	face	S  4
1911.424000	0	face	S  4
1925.986000	0	face	S  4
1941.495000	0	face	S  4
1957.181000	0	attention-getter	S  5
1966.869000	0	speech	S  2
1973.967000	0	speech	S  2
1982.080000	0	speech	S  2
1991.482000	0	speech	S  2
2001.582000	0	speech	S  2
2009.494000	0	speech	S  2
2019.590000	0	speech	S  2
2033.512000	0	speech	S  2
2043.019000	0	speech	S  2
2052.026000	0	speech	S  2
2060.039000	0	attention-getter	S  5
2074.093000	0	object	S  3
2088.699000	0	object	S  3
2103.142000	0	object	S  3
2117.974000	0	object	S  3
2132.675000	0	object	S  3
2148.600000	0	object	S  3
2164.732000	0	attention-getter	S  5
2176.528000	0	water	S  1
2184.207000	0	water	S  1
2188.625000	0	water	S  1
2196.634000	0	water	S  1
2217.648000	0	water	S  1
2226.154000	0	water	S  1
2235.161000	0	water	S  1
2251.171000	0	water	S  1
2259.177000	0	water	S  1
2265.179000	0	water	S  1
2269.685000	0	attention-getter	S  5
2330.402000	0	face	S  4
2345.115000	0	face	S  4
2360.716000	0	face	S  4
2376.862000	0	face	S  4
2390.989000	0	face	S  4
2405.564000	0	face	S  4
2421.092000	0	attention-getter	S  5
2435.495000	0	speech	S  2
2444.647000	0	speech	S  2
2457.157000	0	speech	S  2
2470.664000	0	speech	S  2
2477.669000	0	speech	S  2
2485.674000	0	speech	S  2
2494.179000	0	speech	S  2
2501.190000	0	speech	S  2
2510.196000	0	speech	S  2
2520.121000	0	speech	S  2
2529.116000	0	attention-getter	S  5
2550.284000	0	object	S  3
2564.499000	0	object	S  3
2578.482000	0	object	S  3
2594.762000	0	object	S  3
2608.755000	0	object	S  3
2624.865000	0	object	S  3
2640.800000	0	attention-getter	S  5
2655.754000	0	water	S  1
2665.391000	0	water	S  1
2676.896000	0	water	S  1
2686.400000	0	water	S  1
2691.406000	0	water	S  1
2698.919000	0	water	S  1
2708.420000	0	water	S  1
2716.924000	0	water	S  1
2725.936000	0	water	S  1
2735.944000	0	water	S  1
2748.935000	0	attention-getter	S  5
2758.979000	0	face	S  4
2775.268000	0	face	S  4
2789.367000	0	face	S  4
2803.716000	0	face	S  4
2818.376000	0	face	S  4
2833.559000	0	face	S  4
2849.307000	0	attention-getter	S  5
2858.981000	0	speech	S  2
2868.620000	0	speech	S  2
2877.628000	0	speech	S  2
2884.131000	0	speech	S  2
2893.643000	0	speech	S  2
2904.646000	0	speech	S  2
2914.160000	0	speech	S  2
2923.156000	0	speech	S  2
2931.172000	0	speech	S  2
2941.681000	0	speech	S  2
2953.161000	0	attention-getter	S  5
2961.686000	0	object	S  3
2976.989000	0	object	S  3
2991.168000	0	object	S  3
3007.401000	0	object	S  3
3021.649000	0	object	S  3
3036.306000	0	object	S  3
3052.264000	0	attention-getter	S  5
3061.168000	0	water	S  1
3071.346000	0	water	S  1
3075.849000	0	water	S  1
3085.359000	0	water	S  1
3098.367000	0	water	S  1
3109.794000	0	water	S  1
3115.797000	0	water	S  1
3124.807000	0	water	S  1
3137.815000	0	water	S  1
3145.320000	0	water	S  1
3154.301000	0	attention-getter	S  5
3166.016000	0	face	S  4
3180.850000	0	face	S  4
3196.233000	0	face	S  4
3210.488000	0	face	S  4
3226.267000	0	face	S  4
3240.688000	0	face	S  4
3256.624000	0	attention-getter	S  5
3293.555000	0	speech	S  2
3303.266000	0	speech	S  2
3313.191000	0	speech	S  2
3322.695000	0	speech	S  2
3328.706000	0	speech	S  2
3338.211000	0	speech	S  2
3346.215000	0	speech	S  2
3356.230000	0	speech	S  2
3366.236000	0	speech	S  2
3378.743000	0	speech	S  2
3387.213000	0	attention-getter	S  5
3406.900000	0	object	S  3
3422.144000	0	object	S  3
3435.966000	0	object	S  3
3451.151000	0	object	S  3
3466.843000	0	object	S  3
3481.288000	0	object	S  3
3497.634000	0	attention-getter	S  5
3507.916000	0	water	S  1
3517.091000	0	water	S  1
3522.095000	0	water	S  1
3532.105000	0	water	S  1
3541.109000	0	water	S  1
3552.613000	0	water	S  1
3560.119000	0	water	S  1
3572.630000	0	water	S  1
3582.144000	0	water	S  1
3590.563000	0	water	S  1
3601.529000	0	attention-getter	S  5
3615.716000	0	face	S  4
3630.555000	0	face	S  4
3646.923000	0	face	S  4
3662.457000	0	face	S  4
3676.674000	0	face	S  4
3691.088000	0	face	S  4
3706.140000	0	attention-getter	S  5
3719.968000	0	speech	S  2
3728.643000	0	speech	S  2
3737.666000	0	speech	S  2
3745.671000	0	speech	S  2
3752.678000	0	speech	S  2
3761.686000	0	speech	S  2
3771.194000	0	speech	S  2
3782.209000	0	speech	S  2
3793.131000	0	speech	S  2
3804.136000	0	speech	S  2
3813.092000	0	attention-getter	S  5
3849.950000	0	object	S  3
3864.445000	0	object	S  3
3879.466000	0	object	S  3
3894.145000	0	object	S  3
3908.698000	0	object	S  3
3924.124000	0	object	S  3
3940.703000	0	attention-getter	S  5
3956.256000	0	water	S  1
3970.425000	0	water	S  1
3982.429000	0	water	S  1
3989.442000	0	water	S  1
3997.944000	0	water	S  1
4006.451000	0	water	S  1
4024.463000	0	water	S  1
4032.469000	0	water	S  1
4037.472000	0	water	S  1
4042.479000	0	water	S  1
4050.424000	0	attention-getter	S  5
4085.997000	0	face	S  4
4102.185000	0	face	S  4
4116.339000	0	face	S  4
4132.409000	0	face	S  4
4146.631000	0	face	S  4
4160.845000	0	face	S  4
4176.608000	0	attention-getter	S  5
4180.264000	0	experimenter-pause	S  6
