onset	duration	trial_type	value
0.001000	0	New Segment	boundary
0.001000	0	Comment	ControlBox is not connected via USB
32.894000	0	attention-getter	S  5
94.279000	0	speech	S  2
107.924000	0	speech	S  2
116.948000	0	speech	S  2
128.403000	0	speech	S  2
137.963000	0	speech	S  2
144.913000	0	speech	S  2
154.462000	0	speech	S  2
163.467000	0	speech	S  2
170.413000	0	speech	S  2
178.390000	0	speech	S  2
187.981000	0	attention-getter	S  5
207.397000	0	face	S  4
222.796000	0	face	S  4
237.934000	0	face	S  4
252.482000	0	face	S  4
267.815000	0	face	S  4
282.763000	0	face	S  4
298.898000	0	attention-getter	S  5
313.171000	0	water	S  1
320.846000	0	water	S  1
327.775000	0	water	S  1
335.280000	0	water	S  1
350.289000	0	water	S  1
361.323000	0	water	S  1
374.858000	0	water	S  1
381.279000	0	water	S  1
390.733000	0	water	S  1
399.769000	0	water	S  1
407.299000	0	attention-getter	S  5
420.663000	0	object	S  3
436.250000	0	object	S  3
450.375000	0	object	S  3
465.642000	0	object	S  3
481.383000	0	object	S  3
495.992000	0	object	S  3
511.605000	0	attention-getter	S  5
527.403000	0	speech	S  2
535.067000	0	speech	S  2
545.568000	0	speech	S  2
553.532000	0	speech	S  2
564.029000	0	speech	S  2
570.034000	0	speech	S  2
578.071000	0	speech	S  2
587.109000	0	speech	S  2
599.496000	0	speech	S  2
608.090000	0	speech	S  2
620.534000	0	attention-getter	S  5
647.192000	0	face	S  4
662.056000	0	face	S  4
677.924000	0	face	S  4
692.143000	0	face	S  4
706.844000	0	face	S  4
722.196000	0	face	S  4
738.263000	0	attention-getter	S  5
751.771000	0	water	S  1
760.384000	0	water	S  1
771.383000	0	water	S  1
780.355000	0	water	S  1
792.405000	0	water	S  1
797.886000	0	water	S  1
807.369000	0	water	S  1
816.443000	0	water	S  1
825.426000	0	water	S  1
834.431000	0	water	S  1
844.938000	0	attention-getter	S  5
857.724000	0	object	S  3
872.907000	0	object	S  3
887.157000	0	object	S  3
901.724000	0	object	S  3
917.979000	0	object	S  3
933.474000	0	object	S  3
949.069000	0	attention-getter	S  5
962.093000	0	speech	S  2
971.234000	0	speech	S  2
982.243000	0	speech	S  2
991.704000	0	speech	S  2
1001.670000	0	speech	S  2
1008.176000	0	speech	S  2
1015.240000	0	speech	S  2
1023.215000	0	speech	S  2
1036.232000	0	speech	S  2
1045.714000	0	speech	S  2
1054.251000	0	attention-getter	S  5
1074.062000	0	face	S  4
1090.167000	0	face	S  4
1104.860000	0	face	S  4
1119.808000	0	face	S  4
1134.910000	0	face	S  4
1149.460000	0	face	S  4
1165.031000	0	attention-getter	S  5
1184.659000	0	water	S  1
1192.811000	0	water	S  1
1196.309000	0	water	S  1
1204.270000	0	water	S  1
1210.245000	0	water	S  1
1232.257000	0	water	S  1
1248.356000	0	water	S  1
1255.860000	0	water	S  1
1262.785000	0	water	S  1
1271.285000	0	water	S  1
1278.405000	0	attention-getter	S  5
1300.786000	0	object	S  3
1314.976000	0	object	S  3
1329.540000	0	object	S  3
1345.402000	0	object	S  3
1361.040000	0	object	S  3
1375.325000	0	object	S  3
1391.680000	0	attention-getter	S  5
1406.618000	0	speech	S  2
1414.721000	0	speech	S  2
1423.725000	0	speech	S  2
1430.321000	0	speech	S  2
1439.741000	0	speech	S  2
1451.331000	0	speech	S  2
1464.829000	0	speech	S  2
1473.832000	0	speech	S  2
1481.770000	0	speech	S  2
1490.778000	0	speech	S  2
1500.727000	0	attention-getter	S  5
1514.143000	0	face	S  4
1529.232000	0	face	S  4
1544.775000	0	face	S  4
1559.355000	0	face	S  4
1574.656000	0	face	S  4
1589.925000	0	face	S  4
1604.847000	0	attention-getter	S  5
1617.838000	0	water	S  1
1628.037000	0	water	S  1
1637.966000	0	water	S  1
1646.970000	0	water	S  1
1651.004000	0	water	S  1
1664.485000	0	water	S  1
1675.996000	0	water	S  1
1682.503000	0	water	S  1
1694.037000	0	water	S  1
1701.932000	0	water	S  1
1710.461000	0	attention-getter	S  5
1727.953000	0	object	S  3
1741.791000	0	object	S  3
1756.667000	0	object	S  3
1771.842000	0	object	S  3
1787.971000	0	object	S  3
1803.053000	0	object	S  3
1818.956000	0	attention-getter	S  5
1831.730000	0	speech	S  2
1841.367000	0	speech	S  2
1850.870000	0	speech	S  2
1860.877000	0	speech	S  2
1868.384000	0	speech	S  2
1877.394000	0	speech	S  2
1888.899000	0	speech	S  2
1896.907000	0	speech	S  2
1906.914000	0	speech	S  2
1916.337000	0	speech	S  2
1924.861000	0	attention-getter	S  5
1965.148000	0	face	S  4
1979.363000	0	face	S  4
1994.723000	0	face	S  4
2009.101000	0	face	S  4
2024.816000	0	face	S  4
2040.361000	0	face	S  4
2056.264000	0	attention-getter	S  5
2070.449000	0	water	S  1
2083.636000	0	water	S  1
2089.544000	0	water	S  1
2097.557000	0	water	S  1
2109.562000	0	water	S  1
2119.566000	0	water	S  1
2126.075000	0	water	S  1
2145.084000	0	water	S  1
2150.591000	0	water	S  1
2159.681000	0	water	S  1
2164.106000	0	attention-getter	S  5
2179.813000	0	object	S  3
2195.754000	0	object	S  3
2211.434000	0	object	S  3
2226.368000	0	object	S  3
2239.970000	0	object	S  3
2254.778000	0	object	S  3
2270.378000	0	attention-getter	S  5
2283.168000	0	speech	S  2
2291.774000	0	speech	S  2
2301.787000	0	speech	S  2
2308.287000	0	speech	S  2
2317.792000	0	speech	S  2
2326.300000	0	speech	S  2
2335.354000	0	speech	S  2
2349.316000	0	speech	S  2
2355.825000	0	speech	S  2
2366.329000	0	speech	S  2
2376.337000	0	attention-getter	S  5
2390.583000	0	face	S  4
2406.320000	0	face	S  4
2421.123000	0	face	S  4
2436.056000	0	face	S  4
2451.142000	0	face	S  4
2466.689000	0	face	S  4
2481.171000	0	attention-getter	S  5
2497.138000	0	water	S  1
2507.758000	0	water	S  1
2518.774000	0	water	S  1
2530.280000	0	water	S  1
2534.788000	0	water	S  1
2542.791000	0	water	S  1
2553.797000	0	water	S  1
2559.303000	0	water	S  1
2568.309000	0	water	S  1
2580.822000	0	water	S  1
2591.320000	0	attention-getter	S  5
2604.157000	0	object	S  3
2618.730000	0	object	S  3
2633.258000	0	object	S  3
2648.851000	0	object	S  3
2664.754000	0	object	S  3
2679.557000	0	object	S  3
2694.829000	0	attention-getter	S  5
2706.944000	0	speech	S  2
2715.582000	0	speech	S  2
2723.595000	0	speech	S  2
2730.596000	0	speech	S  2
2740.099000	0	speech	S  2
2749.605000	0	speech	S  2
2756.611000	0	speech	S  2
2765.619000	0	speech	S  2
2777.125000	0	speech	S  2
2786.637000	0	speech	S  2
2800.048000	0	attention-getter	S  5
2815.073000	0	face	S  4
2828.911000	0	face	S  4
2844.093000	0	face	S  4
2859.909000	0	face	S  4
2875.730000	0	face	S  4
2891.131000	0	face	S  4
2905.691000	0	attention-getter	S  5
2920.410000	0	water	S  1
2927.570000	0	water	S  1
2935.075000	0	water	S  1
2942.085000	0	water	S  1
2957.080000	0	water	S  1
2963.593000	0	water	S  1
2977.107000	0	water	S  1
2988.028000	0	water	S  1
2997.536000	0	water	S  1
3005.040000	0	water	S  1
3014.031000	0	attention-getter	S  5
3162.846000	0	object	S  3
3176.638000	0	object	S  3
3190.945000	0	object	S  3
3206.805000	0	object	S  3
3222.890000	0	object	S  3
3237.855000	0	object	S  3
3253.502000	0	attention-getter	S  5
3270.147000	0	speech	S  2
3280.328000	0	speech	S  2
3288.838000	0	speech	S  2
3301.347000	0	speech	S  2
3311.859000	0	speech	S  2
3319.852000	0	speech	S  2
3325.863000	0	speech	S  2
3335.286000	0	speech	S  2
3343.292000	0	speech	S  2
3355.799000	0	speech	S  2
3363.775000	0	attention-getter	S  5
3382.538000	0	face	S  4
3396.796000	0	face	S  4
3412.440000	0	face	S  4
3427.052000	0	face	S  4
3443.117000	0	face	S  4
3459.018000	0	face	S  4
3473.213000	0	attention-getter	S  5
3527.273000	0	water	S  1
3537.431000	0	water	S  1
3546.443000	0	water	S  1
3557.448000	0	water	S  1
3569.457000	0	water	S  1
3578.963000	0	water	S  1
3588.466000	0	water	S  1
3593.974000	0	water	S  1
3602.984000	0	water	S  1
3611.990000	0	water	S  1
3620.953000	0	attention-getter	S  5
3654.994000	0	object	S  3
3669.311000	0	object	S  3
3684.132000	0	object	S  3
3699.833000	0	object	S  3
3715.365000	0	object	S  3
3731.054000	0	object	S  3
3745.823000	0	attention-getter	S  5
3757.850000	0	speech	S  2
3769.017000	0	speech	S  2
3778.528000	0	speech	S  2
3791.539000	0	speech	S  2
3801.542000	0	speech	S  2
3808.547000	0	speech	S  2
3815.051000	0	speech	S  2
3823.562000	0	speech	S  2
3833.064000	0	speech	S  2
3841.573000	0	speech	S  2
3851.030000	0	attention-getter	S  5
3870.847000	0	face	S  4
3884.835000	0	face	S  4
3900.873000	0	face	S  4
3914.921000	0	face	S  4
3928.876000	0	face	S  4
3945.040000	0	face	S  4
3961.285000	0	attention-getter	S  5
3976.948000	0	water	S  1
3983.678000	0	water	S  1
3991.681000	0	water	S  1
3995.193000	0	water	S  1
4001.108000	0	water	S  1
4008.618000	0	water	S  1
4024.631000	0	water	S  1
4046.643000	0	water	S  1
4053.649000	0	water	S  1
4061.654000	0	water	S  1
4070.099000	0	attention-getter	S  5
4084.450000	0	experimenter-pause	S  6
