onset	duration	trial_type	value
0.001000	0	New Segment	boundary
0.001000	0	Comment	ControlBox is not connected via USB
5.397000	0	speech	S  2
13.939000	0	speech	S  2
22.836000	0	speech	S  2
33.856000	0	speech	S  2
42.335000	0	speech	S  2
49.347000	0	speech	S  2
61.476000	0	attention-getter	S  5
80.450000	0	face	S  4
94.566000	0	face	S  4
110.173000	0	face	S  4
125.446000	0	face	S  4
141.383000	0	face	S  4
155.402000	0	face	S  4
171.875000	0	attention-getter	S  5
184.163000	0	water	S  1
192.319000	0	water	S  1
201.760000	0	water	S  1
206.814000	0	water	S  1
215.318000	0	water	S  1
222.309000	0	water	S  1
233.834000	0	water	S  1
248.283000	0	water	S  1
257.288000	0	water	S  1
262.818000	0	water	S  1
276.775000	0	attention-getter	S  5
290.336000	0	object	S  3
305.628000	0	object	S  3
320.448000	0	object	S  3
336.628000	0	object	S  3
352.107000	0	object	S  3
367.672000	0	object	S  3
381.783000	0	attention-getter	S  5
395.378000	0	speech	S  2
409.983000	0	speech	S  2
421.049000	0	speech	S  2
430.054000	0	speech	S  2
437.003000	0	speech	S  2
446.010000	0	speech	S  2
455.014000	0	speech	S  2
462.015000	0	speech	S  2
471.526000	0	speech	S  2
478.980000	0	speech	S  2
488.009000	0	attention-getter	S  5
498.990000	0	face	S  4
513.932000	0	face	S  4
530.304000	0	face	S  4
545.613000	0	face	S  4
560.428000	0	face	S  4
575.914000	0	face	S  4
590.340000	0	attention-getter	S  5
600.148000	0	water	S  1
608.742000	0	water	S  1
620.737000	0	water	S  1
626.822000	0	water	S  1
635.747000	0	water	S  1
646.236000	0	water	S  1
659.275000	0	water	S  1
665.291000	0	water	S  1
673.299000	0	water	S  1
684.334000	0	water	S  1
693.815000	0	attention-getter	S  5
704.804000	0	object	S  3
720.687000	0	object	S  3
735.499000	0	object	S  3
751.545000	0	object	S  3
765.840000	0	object	S  3
781.619000	0	object	S  3
795.596000	0	attention-getter	S  5
810.030000	0	speech	S  2
819.636000	0	speech	S  2
828.641000	0	speech	S  2
838.203000	0	speech	S  2
845.699000	0	speech	S  2
857.150000	0	speech	S  2
864.660000	0	speech	S  2
874.680000	0	speech	S  2
884.712000	0	speech	S  2
894.192000	0	speech	S  2
903.213000	0	attention-getter	S  5
921.427000	0	face	S  4
937.554000	0	face	S  4
952.850000	0	face	S  4
968.075000	0	face	S  4
982.626000	0	face	S  4
997.587000	0	face	S  4
1012.449000	0	attention-getter	S  5
1024.350000	0	water	S  1
1032.964000	0	water	S  1
1042.436000	0	water	S  1
1049.443000	0	water	S  1
1061.991000	0	water	S  1
1071.460000	0	water	S  1
1079.462000	0	water	S  1
1084.972000	0	water	S  1
1096.482000	0	water	S  1
1107.986000	0	water	S  1
1117.530000	0	attention-getter	S  5
1129.548000	0	object	S  3
1143.414000	0	object	S  3
1159.160000	0	object	S  3
1175.322000	0	object	S  3
1190.231000	0	object	S  3
1206.346000	0	object	S  3
1220.506000	0	attention-getter	S  5
1233.759000	0	speech	S  2
1241.830000	0	speech	S  2
1248.336000	0	speech	S  2
1258.418000	0	speech	S  2
1268.924000	0	speech	S  2
1281.360000	0	speech	S  2
1289.366000	0	speech	S  2
1296.871000	0	speech	S  2
1304.879000	0	speech	S  2
1317.388000	0	speech	S  2
1326.928000	0	attention-getter	S  5
1333.176000	0	experimenter-pause	S  6
1382.524000	0	attention-getter	S  5
1404.458000	0	face	S  4
1419.972000	0	face	S  4
1435.857000	0	face	S  4
1450.127000	0	face	S  4
1464.884000	0	face	S  4
1479.227000	0	face	S  4
1495.022000	0	attention-getter	S  5
1504.899000	0	water	S  1
1509.521000	0	water	S  1
1514.529000	0	water	S  1
1532.541000	0	water	S  1
1540.051000	0	water	S  1
1554.058000	0	water	S  1
1564.489000	0	water	S  1
1575.489000	0	water	S  1
1584.085000	0	water	S  1
1591.000000	0	water	S  1
1598.028000	0	attention-getter	S  5
1609.733000	0	object	S  3
1623.901000	0	object	S  3
1639.155000	0	object	S  3
1654.339000	0	object	S  3
1668.937000	0	object	S  3
1684.748000	0	object	S  3
1700.273000	0	attention-getter	S  5
1710.589000	0	speech	S  2
1720.677000	0	speech	S  2
1731.686000	0	speech	S  2
1742.192000	0	speech	S  2
1750.698000	0	speech	S  2
1757.799000	0	speech	S  2
1766.715000	0	speech	S  2
1779.220000	0	speech	S  2
1788.726000	0	speech	S  2
1796.233000	0	speech	S  2
1804.339000	0	attention-getter	S  5
1820.012000	0	face	S  4
1834.471000	0	face	S  4
1849.032000	0	face	S  4
1863.309000	0	face	S  4
1877.620000	0	face	S  4
1894.021000	0	face	S  4
1910.643000	0	attention-getter	S  5
1924.424000	0	water	S  1
1935.083000	0	water	S  1
1943.091000	0	water	S  1
1953.013000	0	water	S  1
1961.020000	0	water	S  1
1970.024000	0	water	S  1
1976.034000	0	water	S  1
1989.125000	0	water	S  1
1998.552000	0	water	S  1
2009.557000	0	water	S  1
2018.070000	0	attention-getter	S  5
2053.773000	0	object	S  3
2069.989000	0	object	S  3
2083.924000	0	object	S  3
2098.490000	0	object	S  3
2113.317000	0	object	S  3
2129.393000	0	object	S  3
2144.700000	0	attention-getter	S  5
2163.264000	0	speech	S  2
2172.923000	0	speech	S  2
2180.431000	0	speech	S  2
2189.442000	0	speech	S  2
2201.945000	0	speech	S  2
2209.954000	0	speech	S  2
2218.489000	0	speech	S  2
2227.887000	0	speech	S  2
2239.497000	0	speech	S  2
2247.401000	0	speech	S  2
2256.403000	0	attention-getter	S  5
2286.457000	0	face	S  4
2300.935000	0	face	S  4
2316.278000	0	face	S  4
2332.040000	0	face	S  4
2347.331000	0	face	S  4
2361.890000	0	face	S  4
2377.409000	0	attention-getter	S  5
2388.829000	0	water	S  1
2396.015000	0	water	S  1
2404.063000	0	water	S  1
2411.025000	0	water	S  1
2420.566000	0	water	S  1
2427.450000	0	water	S  1
2449.465000	0	water	S  1
2453.971000	0	water	S  1
2460.469000	0	water	S  1
2465.981000	0	water	S  1
2482.478000	0	attention-getter	S  5
2519.164000	0	object	S  3
2533.542000	0	object	S  3
2549.016000	0	object	S  3
2565.677000	0	object	S  3
2580.110000	0	object	S  3
2594.523000	0	object	S  3
2609.611000	0	attention-getter	S  5
2621.691000	0	speech	S  2
2632.349000	0	speech	S  2
2643.351000	0	speech	S  2
2651.860000	0	speech	S  2
2660.868000	0	speech	S  2
2672.874000	0	speech	S  2
2681.879000	0	speech	S  2
2688.890000	0	speech	S  2
2697.394000	0	speech	S  2
2705.816000	0	speech	S  2
2715.806000	0	attention-getter	S  5
2743.982000	0	face	S  4
2758.090000	0	face	S  4
2772.440000	0	face	S  4
2788.366000	0	face	S  4
2803.768000	0	face	S  4
2818.831000	0	face	S  4
2834.819000	0	attention-getter	S  5
2847.437000	0	water	S  1
2854.592000	0	water	S  1
2868.602000	0	water	S  1
2878.106000	0	water	S  1
2886.613000	0	water	S  1
2892.123000	0	water	S  1
2906.630000	0	water	S  1
2918.138000	0	water	S  1
2923.142000	0	water	S  1
2932.652000	0	water	S  1
2941.046000	0	attention-getter	S  5
2960.418000	0	object	S  3
2974.497000	0	object	S  3
2989.640000	0	object	S  3
3004.303000	0	object	S  3
3019.039000	0	object	S  3
3035.012000	0	object	S  3
3050.778000	0	attention-getter	S  5
3063.519000	0	speech	S  2
3072.662000	0	speech	S  2
3079.678000	0	speech	S  2
3089.180000	0	speech	S  2
3098.184000	0	speech	S  2
3107.198000	0	speech	S  2
3121.701000	0	speech	S  2
3129.206000	0	speech	S  2
3136.712000	0	speech	S  2
3146.231000	0	speech	S  2
3157.197000	0	attention-getter	S  5
3185.605000	0	face	S  4
3199.958000	0	face	S  4
3214.924000	0	face	S  4
3230.504000	0	face	S  4
3244.807000	0	face	S  4
3260.227000	0	face	S  4
3276.037000	0	attention-getter	S  5
3289.134000	0	water	S  1
3299.828000	0	water	S  1
3309.339000	0	water	S  1
3317.344000	0	water	S  1
3325.848000	0	water	S  1
3336.775000	0	water	S  1
3342.784000	0	water	S  1
3355.786000	0	water	S  1
3361.799000	0	water	S  1
3373.804000	0	water	S  1
3382.770000	0	attention-getter	S  5
3411.354000	0	object	S  3
3425.765000	0	object	S  3
3440.955000	0	object	S  3
3456.828000	0	object	S  3
3471.603000	0	object	S  3
3485.758000	0	object	S  3
3501.743000	0	attention-getter	S  5
3516.902000	0	speech	S  2
3526.080000	0	speech	S  2
3536.091000	0	speech	S  2
3547.592000	0	speech	S  2
3555.601000	0	speech	S  2
3564.608000	0	speech	S  2
3574.114000	0	speech	S  2
3583.618000	0	speech	S  2
3591.126000	0	speech	S  2
3601.136000	0	speech	S  2
3610.512000	0	attention-getter	S  5
3635.345000	0	face	S  4
3650.354000	0	face	S  4
3665.152000	0	face	S  4
3680.330000	0	face	S  4
3696.097000	0	face	S  4
3710.882000	0	face	S  4
3726.053000	0	attention-getter	S  5
3737.953000	0	water	S  1
3747.658000	0	water	S  1
3757.167000	0	water	S  1
3768.673000	0	water	S  1
3777.182000	0	water	S  1
3788.688000	0	water	S  1
3794.109000	0	water	S  1
3802.613000	0	water	S  1
3809.620000	0	water	S  1
3819.127000	0	water	S  1
3831.582000	0	attention-getter	S  5
3843.507000	0	object	S  3
3858.272000	0	object	S  3
3872.552000	0	object	S  3
3888.463000	0	object	S  3
3903.079000	0	object	S  3
3918.744000	0	object	S  3
3934.114000	0	attention-getter	S  5
3949.758000	0	speech	S  2
3959.481000	0	speech	S  2
3966.987000	0	speech	S  2
3979.495000	0	speech	S  2
3987.499000	0	speech	S  2
3997.426000	0	speech	S  2
4005.433000	0	speech	S  2
4018.438000	0	speech	S  2
4028.944000	0	speech	S  2
4036.949000	0	speech	S  2
4043.397000	0	attention-getter	S  5
4063.433000	0	face	S  4
4077.423000	0	face	S  4
4092.065000	0	face	S  4
4108.307000	0	face	S  4
4123.394000	0	face	S  4
4138.869000	0	face	S  4
4154.271000	0	attention-getter	S  5
4168.370000	0	water	S  1
4182.552000	0	water	S  1
4189.562000	0	water	S  1
4198.065000	0	water	S  1
4203.073000	0	water	S  1
4210.084000	0	water	S  1
4221.088000	0	water	S  1
4231.597000	0	water	S  1
4249.607000	0	water	S  1
4254.614000	0	water	S  1
4262.049000	0	attention-getter	S  5
4278.320000	0	object	S  3
4292.279000	0	object	S  3
4308.366000	0	object	S  3
4324.189000	0	object	S  3
4338.881000	0	object	S  3
4354.366000	0	object	S  3
4368.832000	0	attention-getter	S  5
4393.704000	0	speech	S  2
4404.393000	0	speech	S  2
4416.905000	0	speech	S  2
4423.906000	0	speech	S  2
4432.912000	0	speech	S  2
4440.921000	0	speech	S  2
4450.924000	0	speech	S  2
4458.433000	0	speech	S  2
4466.950000	0	speech	S  2
4476.466000	0	speech	S  2
4487.372000	0	attention-getter	S  5
4509.440000	0	face	S  4
4523.610000	0	face	S  4
4539.109000	0	face	S  4
4553.163000	0	face	S  4
4568.497000	0	face	S  4
4584.538000	0	face	S  4
4600.089000	0	attention-getter	S  5
4614.771000	0	water	S  1
4623.974000	0	water	S  1
4632.477000	0	water	S  1
4641.992000	0	water	S  1
4652.497000	0	water	S  1
4663.505000	0	water	S  1
4676.514000	0	water	S  1
4682.517000	0	water	S  1
4693.023000	0	water	S  1
4701.538000	0	water	S  1
4709.443000	0	attention-getter	S  5
4720.920000	0	object	S  3
4736.770000	0	object	S  3
4750.826000	0	object	S  3
4766.448000	0	object	S  3
4781.541000	0	object	S  3
4796.461000	0	object	S  3
4811.399000	0	attention-getter	S  5
4827.567000	0	speech	S  2
4836.797000	0	speech	S  2
4846.310000	0	speech	S  2
4854.309000	0	speech	S  2
4862.818000	0	speech	S  2
4872.333000	0	speech	S  2
4882.339000	0	speech	S  2
4890.345000	0	speech	S  2
4903.362000	0	speech	S  2
4915.359000	0	speech	S  2
4922.675000	0	attention-getter	S  5
4943.542000	0	face	S  4
4959.120000	0	face	S  4
4974.000000	0	face	S  4
4989.515000	0	face	S  4
5003.120000	0	face	S  4
5018.380000	0	face	S  4
5033.856000	0	attention-getter	S  5
5044.764000	0	water	S  1
5051.553000	0	water	S  1
5068.058000	0	water	S  1
5074.560000	0	water	S  1
5081.984000	0	water	S  1
5087.488000	0	water	S  1
5091.994000	0	water	S  1
5114.004000	0	water	S  1
5121.518000	0	water	S  1
5129.521000	0	water	S  1
5138.909000	0	attention-getter	S  5
5154.583000	0	object	S  3
5168.499000	0	object	S  3
5184.654000	0	object	S  3
5198.738000	0	object	S  3
5215.081000	0	object	S  3
5229.667000	0	object	S  3
5245.166000	0	attention-getter	S  5
5251.154000	0	experimenter-pause	S  6
